OverallQual,ExterQual,GarageValue,GrLivArea,GarageAge,KitchenQual,FullBath,BsmtQual,BathValue,HouseAge,YearBuilt,GarageCars,Oldness,GarageFinish,GarageArea,KitchenValue,ExterValue,FireplaceValue,FireplaceQu,Foundation_PConc,OverallValue,GarageYrBlt,TotalBsmtSF,BsmtValue,Fireplaces,TotalSF,1stFlrSF,RemodAge,YearRemodAdd,OpenPorchSF,Neighborhood_2,HeatingQC,GarageType_Attchd,TotRmsAbvGrd,MSSubClass_60,LotArea,2ndFlrSF,GarageType_Detchd,Foundation_CBlock,Exterior2nd_VinylSd,SalePrice
-0.5,0.0,-0.40141805290428145,-0.772499034376207,,0.0,-1.0,0.0,-0.4,1.1521739130434783,-1.1304347826086956,0.0,0.12037037037037036,-1.0,-0.19875776397515527,-1.0,1.0,-0.5,-0.5,0.0,0.0,-1.302325581395349,-0.2298507462686567,0.33210040084642256,-1.0,0.5876136598703088,-0.24153166421207659,-0.2972972972972973,0.32432432432432434,-0.36764705882352944,0.0,0.0,-1.0,-0.5,0.0,0.9588685770750988,0.0,1.0,0.0,0.0,12.004574385508691
0.0,0.0,0.47886555767657485,0.07261490923136346,,0.0,0.0,0.0,1.0,-0.5652173913043478,0.5217391304347826,0.0,-0.5,1.0,-0.2774327122153209,-1.0,0.0,0.25,0.25,1.0,-0.5,0.46511627906976744,-0.37711442786069654,0.4324783089900851,0.0,0.35499653736497966,-0.5596465390279823,-0.13513513513513514,0.08108108108108109,0.7352941176470589,0.0,-0.5,0.0,1.0,1.0,0.4270009881422925,0.9739010989010989,0.0,0.0,1.0,12.128116509451258
-0.5,0.0,-0.24434142350695393,-0.7323290845886443,,0.0,-1.0,0.0,-0.6,-0.5217391304347826,0.4782608695652174,0.0,-0.4444444444444444,-1.0,0.39751552795031053,-1.0,0.0,-0.5,-0.5,1.0,-1.0,0.4418604651162791,-0.0029850746268656717,0.43477213687270994,-1.0,0.652153579105471,-0.19047619047619047,-0.08108108108108109,0.02702702702702703,-0.36764705882352944,0.0,0.0,0.0,-0.5,0.0,1.010251976284585,0.0,0.0,0.0,1.0,11.957617696467539
0.5,1.0,1.8565584946823017,1.4430281962147546,,1.0,0.0,0.0,1.0,-0.5217391304347826,0.5,1.0,-0.46296296296296297,1.0,1.4658385093167703,0.0,1.0,0.25,0.25,1.0,0.0,0.4418604651162791,0.7711442786069652,0.9420751113940167,0.0,0.8402690962072904,0.5812469317623957,-0.10810810810810811,0.08108108108108109,0.5147058823529411,1.0,0.0,0.0,1.0,1.0,0.5702816205533597,1.3942307692307692,0.0,0.0,1.0,12.662709207270272
0.5,1.0,0.18325606763021543,-0.1637697952877559,,1.0,0.0,0.0,0.4,-0.6739130434782609,0.6739130434782609,0.0,-0.6388888888888888,0.0,0.016563146997929608,0.0,1.0,0.5,0.5,1.0,0.0,0.627906976744186,0.7293532338308458,0.9251007850625933,0.0,-0.2532040616259095,0.5321551300932744,-0.2702702702702703,0.2702702702702703,0.07352941176470588,1.0,0.0,0.0,0.0,0.0,-0.31632905138339923,0.0,0.0,0.0,1.0,12.240478903153711
0.5,1.0,0.3970548131988001,0.04016994978756277,,1.0,0.0,0.0,1.0,-0.6739130434782609,0.6739130434782609,0.0,-0.6574074074074074,1.0,-0.38095238095238093,0.0,1.0,0.5,0.5,1.0,0.0,0.627906976744186,-0.40497512437810945,0.43357934637374507,0.0,1.1725561441535437,-0.5871379479626903,-0.2972972972972973,0.2972972972972973,0.7352941176470589,0.0,0.0,0.0,1.0,1.0,1.4588685770750989,0.9642857142857143,0.0,0.0,1.0,12.122696471358964
0.5,1.0,0.5061358058358331,-0.35843955195056004,,1.0,0.0,0.0,0.4,-0.717391304347826,0.7391304347826086,0.0,-0.6944444444444444,0.0,0.629399585921325,0.0,1.0,-0.5,-0.5,1.0,0.0,0.6976744186046512,0.4786069651741294,0.8205939867302057,-1.0,-0.48146815724859926,0.2847324496809033,-0.32432432432432434,0.35135135135135137,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,-0.5347084980237155,0.0,0.0,0.0,1.0,12.178192583415596
0.5,1.0,0.41450777202072536,1.283893395133256,,1.0,0.0,0.0,1.0,-0.45652173913043476,0.41304347826086957,0.0,-0.5092592592592593,0.0,0.4554865424430642,0.0,1.0,0.25,0.25,1.0,0.0,0.3488372093023256,0.20597014925373133,0.7064989878484469,0.0,1.082203854767194,0.15513009327442318,-0.21621621621621623,0.16216216216216217,0.22058823529411764,1.0,0.0,0.0,1.5,1.0,0.9554100790513834,1.5508241758241759,0.0,0.0,0.0,12.498745990829315
-0.5,0.0,-0.3490591764385056,-0.15758980301274622,,0.0,-1.0,0.0,0.2,-0.41304347826086957,0.43478260869565216,0.0,-0.3425925925925926,-1.0,0.0,-1.0,0.0,-0.5,-0.5,0.0,-1.0,0.37209302325581395,-0.3890547263681592,0.45119594451230355,-1.0,0.8815149253060165,-0.5714285714285714,0.0,0.02702702702702703,0.07352941176470588,0.0,0.0,0.0,-0.5,0.0,1.1453804347826086,0.7774725274725275,0.0,0.0,1.0,11.870606902224587
-0.5,0.0,-0.24434142350695393,-0.6550791811510236,,1.0,-1.0,0.0,-0.4,-0.4782608695652174,0.5,0.0,-0.3888888888888889,-1.0,0.39751552795031053,0.0,1.0,-0.5,-0.5,1.0,-1.0,0.5348837209302325,0.09651741293532339,0.6638796657892777,-1.0,0.4542887208036911,-0.09229258713794797,-0.02702702702702703,0.05405405405405406,-0.36764705882352944,0.0,-0.5,-1.0,0.0,0.0,0.7375247035573123,0.0,1.0,0.0,1.0,11.931642378754141
1.0,1.0,0.13526043086992093,-0.19621475473155658,,1.0,0.0,0.0,0.4,-0.43478260869565216,0.43478260869565216,0.0,-0.3333333333333333,0.0,-0.07453416149068323,0.0,1.0,0.25,0.25,1.0,0.5,0.37209302325581395,0.6875621890547263,0.9240915007942381,0.0,-0.8152661732037022,0.49091801669121254,0.02702702702702703,-0.02702702702702703,-0.36764705882352944,1.0,-0.5,0.0,-0.5,0.0,-1.0087697628458498,0.0,0.0,0.0,0.0,12.100717685412471
0.5,1.0,0.9577311153531497,0.619544225569718,,1.0,0.0,0.0,1.0,-0.5869565217391305,0.5869565217391305,1.0,-0.5277777777777778,0.0,1.4865424430641823,0.0,1.0,0.25,0.25,1.0,0.0,0.5348837209302325,0.0009950248756218905,0.6260315057259679,0.0,0.3276372237761611,-0.18654884634266078,-0.16216216216216217,0.16216216216216217,2.338235294117647,0.0,0.0,0.0,0.5,1.0,0.2068922924901186,1.1991758241758241,0.0,0.0,1.0,12.367345048436391
0.5,1.0,1.2544314153258795,0.7184241019698725,,1.0,0.0,0.0,1.0,-0.6304347826086957,0.6086956521739131,0.0,-0.5833333333333334,1.0,0.7039337474120083,0.0,1.0,0.25,0.25,1.0,0.0,0.5581395348837209,0.13034825870646766,0.6866803149425684,0.0,-0.293370627861171,-0.05891016200294551,-0.21621621621621623,0.1891891891891892,3.088235294117647,1.0,0.0,0.0,0.5,1.0,-0.5999258893280632,1.1978021978021978,0.0,0.0,1.0,12.328294703023396
0.5,1.0,1.4802290700845377,-0.03398995751255311,,1.0,0.0,0.0,0.4,-0.391304347826087,0.3695652173913043,0.0,-0.2962962962962963,1.0,0.989648033126294,0.0,1.0,0.25,0.25,1.0,0.0,0.3023255813953488,-0.16218905472636816,0.5585470894191454,0.0,0.17659438603433858,0.6971035837015218,0.05405405405405406,-0.08108108108108109,3.2205882352941178,0.0,-0.5,0.0,0.0,0.0,0.2170207509881423,0.0,0.0,0.0,0.0,12.100161978566867
0.5,0.0,0.5344968639214617,0.880648899188876,,1.0,0.0,0.0,1.0,-0.5,0.5217391304347826,0.0,-0.4351851851851852,0.0,0.6832298136645962,0.0,0.0,-0.5,-0.5,1.0,0.0,0.4883720930232558,0.13034825870646766,0.6880107351144906,-1.0,0.2111307976651947,-0.05891016200294551,-0.08108108108108109,0.10810810810810811,0.16176470588235295,0.0,0.0,0.0,1.0,1.0,-0.02556818181818182,1.342032967032967,0.0,0.0,1.0,12.299112067295642
1.0,1.0,0.968639214616853,1.6407879490150636,,1.0,0.0,0.0,1.0,-0.5,0.45652173913043476,1.0,-0.4166666666666667,0.0,1.5072463768115942,0.0,1.0,0.25,0.25,1.0,0.5,0.3953488372093023,0.345273631840796,0.7834798515893362,0.0,0.542842238750933,0.22778595974472263,-0.05405405405405406,0.0,0.7794117647058824,1.0,0.0,0.0,1.0,1.0,0.15847332015810275,1.8173076923076923,0.0,0.0,1.0,12.577639650232573
-0.5,0.0,-0.3490591764385056,-0.7323290845886443,,0.0,-1.0,0.0,-0.4,-0.43478260869565216,0.45652173913043476,0.0,-0.35185185185185186,-1.0,0.0,-1.0,1.0,-0.5,-0.5,1.0,-1.0,0.5348837209302325,-0.0029850746268656717,0.7403100108383367,-1.0,-0.4399165370052255,-0.19047619047619047,0.0,0.02702702702702703,0.5735294117647058,0.0,0.0,-1.0,-0.5,0.0,-0.34745553359683795,0.0,1.0,0.0,1.0,11.835016210489899
0.0,0.0,-0.2574311426233979,-0.7230590961761297,,1.0,-1.0,0.0,-0.4,-0.3695652173913043,0.41304347826086957,0.0,-0.25,-1.0,0.34782608695652173,0.0,0.0,-0.5,-0.5,1.0,0.0,0.3488372093023256,-0.11044776119402985,0.5931838904467803,-1.0,-0.2418538138451437,-0.17869415807560138,0.10810810810810811,-0.05405405405405406,-0.36764705882352944,0.0,0.0,0.0,-0.5,0.0,-0.10116106719367589,0.0,0.0,0.0,0.0,11.898194668458823
-0.5,0.0,0.22688846468502863,-0.8960988798764001,,1.0,-1.0,0.0,-0.4,-0.2391304347826087,0.21739130434782608,0.0,-0.08333333333333333,0.0,0.09937888198757763,0.0,0.0,-0.5,-0.5,0.0,0.0,0.13953488372093023,-0.30149253731343284,0.3765547852116918,-1.0,-0.26601131427235214,-0.39862542955326463,0.2702702702702703,-0.2972972972972973,-0.36764705882352944,0.0,-0.5,0.0,-0.5,0.0,-0.0737401185770751,0.0,0.0,1.0,0.0,11.87757552297847
0.5,1.0,1.0057267521134443,0.7493240633449209,,1.0,0.0,0.0,1.0,-0.391304347826087,0.43478260869565216,0.0,-0.2962962962962963,1.0,0.38923395445134573,0.0,1.0,0.25,0.25,1.0,0.0,0.37209302325581395,0.11641791044776119,0.6965437748378552,0.0,0.2835853112324282,-0.049091801669121256,0.05405405405405406,0.0,0.9558823529411765,0.0,0.0,0.0,1.0,1.0,0.11351284584980237,1.2184065934065933,0.0,0.0,0.0,12.371591321286905
1.0,1.0,0.6719389146441233,-0.3646195442255697,,1.0,0.0,0.0,0.4,-0.32608695652173914,0.32608695652173914,0.0,-0.21296296296296297,1.0,-0.033126293995859216,0.0,1.0,0.5,0.5,1.0,0.5,0.2558139534883721,0.47064676616915424,0.8743154357412793,0.0,-1.006223749179311,0.2768777614138439,0.13513513513513514,-0.13513513513513514,1.3970588235294117,1.0,-0.5,0.0,-0.5,0.0,-1.1876235177865613,0.0,0.0,0.0,0.0,12.149507585033072
0.0,1.0,0.31851649850013636,-0.395519505600618,,0.0,-1.0,0.0,0.2,-0.13043478260869565,0.08695652173913043,0.0,0.05555555555555555,0.0,0.2732919254658385,-1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.43084577114427863,0.6809457452360064,0.0,0.2873627312545531,0.23760432007854687,0.40540540540540543,-0.4594594594594595,0.25,1.0,-1.0,0.0,0.0,0.0,0.4376235177865613,0.0,0.0,1.0,0.0,12.013706813470414
0.5,1.0,-0.0218161985274066,0.9208188489764387,,1.0,0.0,0.0,1.0,-0.5434782608695652,0.5652173913043478,0.0,-0.4722222222222222,0.0,-0.37267080745341613,0.0,1.0,0.25,0.25,1.0,0.0,0.5116279069767442,0.0009950248756218905,0.49817353954846005,0.0,0.08055797890041111,-0.12763868433971526,-0.10810810810810811,0.13513513513513514,-0.36764705882352944,0.0,0.0,-1.0,1.0,1.0,-0.1787302371541502,1.4258241758241759,0.0,0.0,1.0,12.273735966890268
0.0,0.0,0.1527133896918462,-0.8528389339513326,,0.0,-1.0,0.0,-0.4,-0.13043478260869565,0.10869565217391304,0.0,0.05555555555555555,0.0,-0.041407867494824016,-1.0,0.0,0.25,0.25,0.0,0.0,0.023255813953488372,-0.20597014925373133,0.5859353943376858,0.0,-0.5784579132452538,-0.3436426116838488,0.40540540540540543,-0.43243243243243246,-0.36764705882352944,0.0,0.0,0.0,-0.5,0.0,-0.47887845849802374,0.0,0.0,1.0,1.0,11.957617696467539
1.0,1.0,2.6255794927733844,1.5233680957898803,,1.0,0.0,0.0,1.0,-0.5217391304347826,0.5434782608695652,1.0,-0.4444444444444444,1.0,2.4389233954451344,0.0,1.0,0.25,0.25,1.0,0.5,0.4883720930232558,0.582089552238806,0.9417539754904493,0.0,1.7946972217975126,0.4378988708885616,-0.08108108108108109,0.10810810810810811,1.4852941176470589,1.0,0.0,0.0,0.5,1.0,1.7456768774703557,1.565934065934066,0.0,0.0,1.0,12.73670383776449
1.0,1.0,0.763566948459231,-0.2719196601004249,,2.0,-1.0,0.0,0.2,-0.5,0.5,0.0,-0.4166666666666667,1.0,0.08281573498964803,1.0,1.0,1.5,0.5,1.0,0.5,0.4418604651162791,0.5343283582089552,0.9274863660605226,1.0,1.0561396566145327,0.3946980854197349,-0.05405405405405406,0.05405405405405406,0.07352941176470588,1.0,0.0,0.0,-1.0,0.0,1.354866600790514,0.0,0.0,0.0,0.0,12.411056299528171
0.0,0.0,0.6719389146441233,0.31981460023174973,,0.0,0.0,0.0,1.0,-0.6304347826086957,0.5869565217391305,0.0,-0.5833333333333334,1.0,-0.033126293995859216,-1.0,0.0,0.25,0.25,1.0,-0.5,0.5348837209302325,-0.06467661691542288,0.665118332845895,0.0,0.35229838020631904,-0.25135002454590083,-0.21621621621621623,0.16216216216216217,0.19117647058823528,0.0,0.0,0.0,0.5,1.0,0.3393033596837945,0.978021978021978,0.0,0.0,1.0,12.06105265381003
0.0,0.0,0.22688846468502863,-0.574739281575898,,0.0,-1.0,0.0,-0.4,0.1956521739130435,-0.1956521739130435,0.0,0.4722222222222222,0.0,0.09937888198757763,-1.0,0.0,-0.5,-0.5,0.0,0.5,-0.3023255813953488,0.2,0.24080605111795442,-1.0,-0.36138217597380984,0.009818360333824251,0.8108108108108109,-0.8108108108108109,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,-0.30348320158102765,0.0,0.0,1.0,0.0,11.884495917930655
0.5,1.0,0.31415325879465505,0.16840478949401314,,1.0,0.0,0.0,0.4,-0.6086956521739131,0.6304347826086957,0.0,-0.5555555555555556,0.0,0.2650103519668737,0.0,1.0,-0.5,-0.5,1.0,0.0,0.5813953488372093,1.1572139303482587,1.2029750947637645,-1.0,0.15655607220268566,0.9543446244477173,-0.1891891891891892,0.21621621621621623,0.6911764705882353,0.0,0.0,0.0,0.0,0.0,0.08139822134387352,0.0,0.0,0.0,1.0,12.33270970174018
-0.5,0.0,0.20725388601036268,-0.6025492468134415,,0.0,-1.0,0.0,0.2,-0.08695652173913043,0.043478260869565216,0.0,0.1111111111111111,0.0,0.062111801242236024,-1.0,0.0,-0.5,-0.5,0.0,-0.5,-0.046511627906976744,0.12835820895522387,0.5715760317924545,-1.0,0.004937627600349094,-0.025527736867943053,0.4594594594594595,-0.5135135135135135,0.9264705882352942,1.0,0.0,0.0,0.0,0.0,0.16341403162055335,0.0,0.0,1.0,0.0,11.941462360646149
0.5,0.0,0.35778565584946825,2.0393974507531865,,1.0,1.0,0.0,1.8,-0.15217391304347827,0.10869565217391304,0.0,0.027777777777777776,0.0,0.34782608695652173,0.0,0.0,1.0,0.25,0.0,0.0,0.023255813953488372,0.7970149253731343,0.8790865977371388,1.0,1.9596265750492419,0.5989199803632793,0.3783783783783784,-0.43243243243243246,1.2794117647058822,1.0,-1.0,0.0,3.0,1.0,1.7819911067193677,1.9120879120879122,0.0,1.0,0.0,12.429220196836383
0.0,0.0,-0.32724297791109896,0.9409038238702202,,0.0,0.0,0.0,0.4,-0.06521739130434782,0.10869565217391304,0.0,-0.046296296296296294,-1.0,0.08281573498964803,-1.0,0.0,1.0,0.25,0.0,0.0,0.023255813953488372,1.0955223880597016,1.1020925444859246,1.0,1.0046048548841144,1.9361806578301424,0.21621621621621623,-0.16216216216216217,-0.36764705882352944,1.0,-1.0,0.0,0.5,0.0,0.9131669960474308,0.0,0.0,1.0,0.0,12.25486757159303
1.0,1.0,0.3861467139350968,0.8760139049826188,,1.0,0.0,0.0,1.0,-0.6304347826086957,0.6304347826086957,0.0,-0.5833333333333334,0.0,0.40165631469979296,0.0,1.0,0.5,0.5,1.0,0.5,0.5813953488372093,0.2716417910447761,0.8363755225626648,0.0,0.22611456375295666,0.08051055473735887,-0.21621621621621623,0.21621621621621623,2.735294117647059,0.0,0.0,0.0,0.5,1.0,-0.001358695652173913,1.2403846153846154,0.0,0.0,1.0,12.37581963951765
0.0,1.0,0.8944641396236706,0.33371958285052145,,1.0,0.0,0.0,0.4,-0.30434782608695654,0.32608695652173914,0.0,-0.5185185185185185,1.0,0.2484472049689441,0.0,2.0,0.5,0.5,0.0,1.5,0.2558139534883721,-0.2218905472636816,0.6255268635917904,0.0,2.50515797710164,1.1644575355915563,-0.32432432432432434,0.35135135135135137,0.27941176470588236,0.0,0.0,0.0,-0.5,0.0,3.0179100790513833,0.0,0.0,1.0,0.0,12.310437165348775
0.5,1.0,0.2879738205617671,0.11123986095017381,,1.0,0.0,0.0,0.4,-0.6304347826086957,0.6304347826086957,0.0,-0.6018518518518519,0.0,0.2153209109730849,0.0,1.0,-0.5,-0.5,1.0,0.0,0.5813953488372093,1.0835820895522388,1.1999931185163522,-1.0,0.010693696205491782,0.8816887579774177,-0.24324324324324326,0.24324324324324326,0.7205882352941176,0.0,0.0,0.0,0.5,0.0,-0.08485671936758893,0.0,0.0,0.0,1.0,12.273735966890268
0.5,1.0,0.5606763021543496,0.1328698339127076,,1.0,0.0,0.0,0.4,-0.6956521739130435,0.717391304347826,0.0,-0.6851851851851852,1.0,-0.17391304347826086,0.0,1.0,-0.5,-0.5,1.0,0.0,0.6976744186046512,0.2,0.8156393185037364,-1.0,-0.21951307257143352,0.049091801669121256,-0.32432432432432434,0.35135135135135137,2.1029411764705883,1.0,0.0,0.0,0.5,1.0,-0.33436264822134387,0.6016483516483516,0.0,0.0,0.0,12.392556361841777
0.0,1.0,0.15489500954458685,0.3970645036693704,,1.0,0.0,0.0,0.8,-0.4782608695652174,0.45652173913043476,0.0,-0.3888888888888889,0.0,-0.037267080745341616,0.0,2.0,-0.5,-0.5,1.0,-0.5,0.3953488372093023,-0.1263681592039801,0.9307894782115027,-1.0,-0.09858166872026396,-0.2965144820814924,-0.02702702702702703,0.0,0.9117647058823529,0.0,0.0,0.0,0.5,1.0,-0.2511116600790514,1.0782967032967032,0.0,0.0,0.0,12.211065162153215
0.0,0.0,-0.24434142350695393,-0.540749324063345,,1.0,-1.0,0.0,-0.4,-0.6521739130434783,0.6521739130434783,0.0,-0.6296296296296297,-1.0,0.39751552795031053,0.0,0.0,-0.5,-0.5,1.0,-0.5,0.627906976744186,0.24378109452736318,0.8374765599463245,-1.0,0.7281876478365279,0.053019145802650956,-0.2702702702702703,0.2702702702702703,0.7794117647058824,0.0,0.0,-1.0,0.0,0.0,1.0416254940711462,0.0,1.0,0.0,1.0,11.951186847493476
0.0,0.0,-0.872647941096264,-1.0011587485515643,,0.0,-1.0,0.0,-0.4,-0.391304347826087,0.3695652173913043,-2.0,-0.2777777777777778,-2.0,-1.9875776397515528,-1.0,1.0,-0.5,-0.5,0.0,-0.5,-46.0,-0.3492537313432836,0.580384330861734,-1.0,0.22150970886884278,-0.5321551300932744,0.08108108108108109,-0.10810810810810811,0.10294117647058823,0.0,-1.0,-1.0,-0.5,0.0,0.5836215415019763,0.0,0.0,1.0,0.0,11.682676678340282
1.0,1.0,1.3067902917916554,2.7408265739667828,,1.0,0.0,0.0,1.0,-0.43478260869565216,0.4782608695652174,1.0,-0.35185185185185186,1.0,0.7701863354037267,0.0,1.0,0.75,0.75,1.0,0.5,0.4418604651162791,2.072636815920398,1.6411879734604118,0.0,1.768093392213119,1.8969072164948453,0.0,0.05405405405405406,0.8970588235294118,1.0,0.0,0.0,1.5,0.0,1.294836956521739,1.6277472527472527,0.0,0.0,1.0,12.923914877701906
0.0,0.0,0.1527133896918462,0.46349942062572425,,1.0,0.0,0.0,1.0,-0.5,0.5217391304347826,0.0,-0.4166666666666667,0.0,-0.041407867494824016,0.0,0.0,-0.5,-0.5,1.0,-0.5,0.46511627906976744,-0.1263681592039801,0.6846617464058583,-1.0,1.2945847985825683,-0.3122238586156112,-0.05405405405405406,0.08108108108108109,1.088235294117647,0.0,0.0,0.0,0.5,1.0,1.4692440711462451,1.1483516483516483,0.0,0.0,1.0,12.352339472153524
0.5,1.0,1.0155440414507773,0.9671687910390112,,1.0,0.0,0.0,0.4,-0.2608695652173913,0.2391304347826087,0.0,-0.1111111111111111,1.0,0.40165631469979296,0.0,1.0,0.25,0.25,0.0,0.0,0.16279069767441862,0.39502487562189054,0.9974939930382325,0.0,-0.6208369683506169,0.20225822287677958,0.24324324324324326,-0.2702702702702703,-0.36764705882352944,1.0,-0.5,0.0,0.0,0.0,-1.091032608695652,1.2362637362637363,0.0,1.0,0.0,12.242891437918386
0.0,0.0,0.6719389146441233,0.2688296639629201,,0.0,0.0,0.0,1.0,-0.5434782608695652,0.5434782608695652,0.0,-0.4722222222222222,1.0,-0.033126293995859216,-1.0,0.0,1.0,0.25,1.0,-0.5,0.4883720930232558,-0.09651741293532339,0.7070495065402768,1.0,-0.017061347099930818,-0.28276877761413843,-0.10810810810810811,0.10810810810810811,0.19117647058823528,0.0,-0.5,0.0,0.5,1.0,-0.10783102766798419,0.9546703296703297,0.0,0.0,1.0,12.165255859329688
0.0,1.0,-0.30433596945732205,0.9208188489764387,,0.0,0.0,0.0,0.8,-0.34782608695652173,0.32608695652173914,0.0,-0.24074074074074073,-1.0,0.16977225672877846,-1.0,1.0,0.25,0.25,1.0,-0.5,0.2558139534883721,0.3174129353233831,0.8923449228987101,0.0,0.3509672893413799,0.15120274914089346,0.10810810810810811,-0.13513513513513514,2.985294117647059,0.0,-1.0,0.0,1.0,1.0,0.13599308300395258,1.2307692307692308,0.0,0.0,0.0,12.259618151783465
0.5,1.0,0.3381510771748023,-0.4078794901506373,,1.0,0.0,0.0,0.4,-0.6304347826086957,0.6521739130434783,0.0,-0.5833333333333334,0.0,0.3105590062111801,0.0,1.0,-0.5,-0.5,1.0,0.0,0.6046511627906976,0.36716417910447763,0.9167971281274913,-1.0,0.047856314137444005,0.22189494354442807,-0.21621621621621623,0.24324324324324326,0.23529411764705882,0.0,0.0,0.0,-0.5,0.0,0.14933300395256918,0.0,0.0,0.0,1.0,12.127575825689417
0.0,0.0,1.0122716116716661,1.6330629586713017,,0.0,0.0,0.0,1.0,-0.043478260869565216,0.0,0.0,0.16666666666666666,1.0,0.39751552795031053,-1.0,0.0,0.5,0.5,0.0,-1.0,-0.09302325581395349,-0.09850746268656717,0.526158239716483,0.0,-0.6913847841923967,0.4005891016200295,0.5135135135135135,-0.5675675675675675,-0.07352941176470588,0.0,-0.5,0.0,2.0,0.0,-1.3622776679841897,1.6895604395604396,0.0,1.0,0.0,11.927687224983487
-0.5,0.0,-0.24870466321243523,-0.6241792197759752,,0.0,-1.0,0.0,-0.4,-0.08695652173913043,0.06521739130434782,0.0,0.1111111111111111,-1.0,0.38095238095238093,-1.0,0.0,0.25,0.25,1.0,0.0,-0.023255813953488372,0.09651741293532339,0.8075650443568968,0.0,-1.1682390926996864,-0.053019145802650956,0.4594594594594595,-0.4864864864864865,1.25,0.0,-1.0,0.0,0.0,0.0,-1.298048418972332,0.0,0.0,0.0,0.0,11.774527900858468
1.0,1.0,1.3395145895827651,1.7736577829277713,,1.0,0.0,0.0,1.0,-0.5217391304347826,0.5434782608695652,1.0,-0.46296296296296297,1.0,0.8115942028985508,0.0,1.0,0.25,0.25,1.0,0.5,0.4883720930232558,0.4646766169154229,0.987447026912336,0.0,0.9847644059107634,0.3711340206185567,-0.10810810810810811,0.13513513513513514,-0.36764705882352944,1.0,0.0,0.0,1.0,1.0,0.673048418972332,1.835164835164835,0.0,0.0,1.0,12.724869415131389
0.5,0.0,0.18325606763021543,0.9671687910390112,,0.0,0.0,0.0,1.0,0.021739130434782608,0.0,0.0,0.25,0.0,0.016563146997929608,-1.0,0.0,1.0,0.25,0.0,0.5,-0.09302325581395349,0.2298507462686567,0.7220970174502956,1.0,0.43221779524584725,0.039273441335297005,0.5945945945945946,-0.5675675675675675,2.6323529411764706,1.0,0.0,0.0,0.5,1.0,0.22319664031620554,1.3502747252747254,0.0,1.0,0.0,12.206077645517674
0.5,1.0,-0.37632942459776386,0.8482039397450754,,0.0,0.0,0.0,1.0,-0.5217391304347826,0.5,0.0,-0.46296296296296297,-1.0,-0.10351966873706005,-1.0,1.0,0.25,0.25,1.0,0.0,0.46511627906976744,0.24975124378109453,0.9039516919847922,0.0,0.306879401368865,0.07854688267059401,-0.10810810810810811,0.08108108108108109,1.5441176470588236,1.0,0.0,0.0,1.0,1.0,0.10906620553359683,1.217032967032967,0.0,0.0,0.0,12.505402864156405
1.0,1.0,0.9271884374147805,-0.21629972962533797,,1.0,0.0,0.0,0.4,-0.6956521739130435,0.717391304347826,0.0,-0.6666666666666666,1.0,0.2898550724637681,0.0,1.0,0.5,0.5,1.0,0.5,0.6744186046511628,0.6616915422885572,1.085714613403983,0.0,-0.6539703382589692,0.4653902798232695,-0.2972972972972973,0.32432432432432434,0.19117647058823528,1.0,0.0,0.0,0.0,0.0,-0.8000247035573123,0.0,0.0,0.0,0.0,12.445093483000798
0.5,1.0,1.0275429506408509,0.899188876013905,,1.0,0.0,0.0,1.0,-0.6521739130434783,0.6521739130434783,1.0,-0.6296296296296297,0.0,1.619047619047619,0.0,1.0,0.5,0.5,1.0,0.0,0.6046511627906976,0.012935323383084577,0.8055464758201867,0.0,0.45846187054241966,-0.15905743740795286,-0.2702702702702703,0.2702702702702703,0.5441176470588235,1.0,0.0,-1.0,1.0,1.0,0.2832262845849802,1.4285714285714286,0.0,0.0,1.0,12.556733038263905
1.0,1.0,1.5784019634578674,1.2329084588644263,,1.0,0.0,0.0,1.0,-0.6521739130434783,0.6521739130434783,1.0,-0.6111111111111112,1.0,1.113871635610766,0.0,1.0,1.5,0.5,1.0,0.5,0.6046511627906976,0.9761194029850746,1.2340794008521572,1.0,0.8852923453281414,0.7756504663721159,-0.24324324324324326,0.24324324324324326,-0.36764705882352944,0.0,0.0,0.0,2.0,1.0,0.6831768774703557,1.0714285714285714,0.0,0.0,1.0,12.628070334272698
-0.5,0.0,0.8551949822743387,-0.4974893781382773,,0.0,-1.0,0.0,0.2,-0.08695652173913043,0.06521739130434782,0.0,0.1111111111111111,1.0,0.19875776397515527,-1.0,0.0,-0.25,-0.25,1.0,-1.0,-0.023255813953488372,0.29950248756218906,0.7412275419913866,0.0,-1.1247088238732947,0.10800196367206677,0.4594594594594595,-0.4864864864864865,0.9558823529411765,0.0,-1.0,0.0,0.0,0.0,-1.298048418972332,0.0,0.0,0.0,0.0,11.80560254159177
0.0,0.0,1.1529860921734387,2.175357280803399,,0.0,0.0,0.0,1.0,-0.08695652173913043,0.08695652173913043,0.0,-0.2222222222222222,1.0,0.5755693581780539,-1.0,1.0,0.25,0.25,0.0,0.5,0.0,0.6736318407960199,1.295416358433545,0.0,1.1000476674431365,0.8934707903780069,-0.02702702702702703,0.02702702702702703,3.7794117647058822,1.0,-1.0,0.0,2.5,1.0,0.6789772727272727,1.8269230769230769,0.0,1.0,0.0,12.513561021741964
